"Date","Cause","Casualties","RegisterNumber","Damage","Smoke","CO"
"2022-1-13 19:46","Heating",0,3469763,52651,1,0
"2022-1-13 19:50","Heating",0,1480912,56632,1,0
"2022-1-13 19:50","Heating",0,2676861,35010,1,1
"2022-1-13 19:58","Heating",0,4739001,72053,0,1
"2022-1-13 1:41","Other",0,9370988,75108,1,1
"2022-1-13 1:43","Heating",0,2921861,52976,1,0
"2022-1-13 1:44","Heating",0,8350659,39537,1,0
"2022-1-13 20:14","Heating",0,144807,52696,0,0
"2022-1-13 20:16","Heating",0,8217121,41350,1,1
"2022-1-13 20:19","Other",0,9616887,40352,1,1
"2022-1-13 20:8","Electrical Fault",0,9540963,35158,1,0
"2022-1-13 21:14","Heating",0,8439550,47782,0,1
"2022-1-13 21:20","Heating",0,2767473,63306,1,1
"2022-1-13 21:23","Heating",0,8090264,107040,0,0
"2022-1-13 21:49","Heating",0,2691717,57432,0,1
"2022-1-13 21:5","Heating",0,9263097,58902,1,0
"2022-1-13 21:5","Heating",0,9392034,41811,1,0
"2022-1-13 21:9","Heating",0,7918855,124450,1,1
"2022-1-13 22:13","Cooking",0,8484291,106146,0,1
"2022-1-13 22:24","Electrical Fault",0,6984039,39951,1,1
"2022-1-13 22:38","Other",0,6181128,126477,0,0
"2022-1-13 22:42","Heating",0,2154534,67514,1,1
"2022-1-13 22:49","Heating",0,8704889,80549,1,0
"2022-1-13 23:20","Electrical Fault",0,9699268,39886,1,1
"2022-1-13 23:31","Electrical Fault",0,5370139,37966,1,1
"2022-1-13 23:46","Heating",0,7860583,61665,0,0
"2022-1-13 23:9","Other",0,1245401,38843,1,1
"2022-1-13 2:11","Electrical Fault",0,6346606,124966,0,0
"2022-1-13 2:12","Heating",0,2162044,50418,1,1
"2022-1-13 3:6","Other",0,1848019,113760,1,0
"2022-1-13 4:28","Heating",0,9017123,38557,1,0
"2022-1-13 4:38","Electrical Fault",0,1127149,47133,1,1
"2022-1-13 6:10","Electrical Fault",0,1856057,48346,1,0
"2022-1-13 6:14","Electrical Fault",0,2939242,72899,1,1
"2022-1-13 6:25","Electrical Fault",0,6491088,98561,1,1
"2022-1-13 6:33","Heating",0,688090,47820,1,1
"2022-1-13 6:43","Heating",0,4099710,56392,1,1
"2022-1-13 6:58","Heating",0,515528,52221,1,0
"2022-1-13 6:8","Heating",0,7385677,33601,1,1
"2022-1-13 7:0","Heating",0,1754094,42651,1,1
"2022-1-13 7:15","Heating",0,869095,115026,0,0
"2022-1-13 7:44","Heating",0,8455168,62408,0,0
"2022-1-13 7:49","Electrical Fault",0,3283213,68420,0,0
"2022-1-13 7:54","Other",0,1417753,54749,1,0
"2022-1-13 7:56","Cooking",0,912716,48317,1,0
"2022-1-13 7:57","Heating",0,2319270,52837,1,0
"2022-1-13 8:10","Heating",0,667252,47632,1,1
"2022-1-13 8:13","Heating",0,2987838,113040,1,1
"2022-1-13 8:17","Electrical Fault",0,3118815,60096,1,0
"2022-1-13 8:17","Heating",3,8784197,79910,1,1
"2022-1-13 8:26","Cooking",0,4544507,50320,1,0
"2022-1-13 8:34","Heating",0,9686507,43399,1,0
"2022-1-13 8:4","Cooking",0,2766110,55443,1,1
"2022-1-13 8:49","Other",0,8354849,66070,0,0
"2022-1-13 8:50","Other",0,4804858,44423,1,1
"2022-1-13 8:55","Other",0,9320344,100448,0,0
"2022-1-13 8:56","Other",0,64483,42612,1,1
"2022-1-13 8:8","Heating",0,5065559,105808,1,0
"2022-1-13 9:13","Electrical Fault",0,5632605,60037,0,0
"2022-1-13 9:14","Heating",0,146983,65848,0,1
"2022-1-13 9:25","Other",0,6710710,119169,0,0
"2022-1-13 9:39","Electrical Fault",0,2001397,70460,0,0
"2022-1-13 9:54","Electrical Fault",0,30505,43951,1,0
"2022-1-14 0:1","Heating",0,3459378,78270,1,0
"2022-1-14 0:4","Heating",0,9043707,41194,0,1
"2022-1-14 0:48","Heating",0,5580887,45775,1,1
"2022-1-14 0:56","Electrical Fault",0,9396977,44340,0,1
"2022-1-14 0:8","Heating",0,5151129,127487,0,1
"2022-1-14 10:0","Heating",0,5080622,64394,0,1
"2022-1-14 10:15","Heating",0,1072502,57902,0,1
"2022-1-14 10:5","Electrical Fault",0,9086588,63642,1,0
"2022-1-14 10:54","Electrical Fault",0,1389485,64200,1,0
"2022-1-14 10:54","Cooking",0,9169646,45012,0,0
"2022-1-14 11:28","Cooking",0,2703432,47988,1,1
"2022-1-14 11:4","Other",3,8856017,89534,0,1
"2022-1-14 11:51","Heating",0,928462,60473,1,1
"2022-1-14 11:52","Electrical Fault",0,5779619,93985,1,0
"2022-1-14 11:59","Electrical Fault",0,1458197,33530,1,1
"2022-1-14 12:23","Heating",0,1131319,56020,1,1
"2022-1-14 12:28","Heating",0,9108581,53448,1,0
"2022-1-14 12:37","Other",0,370868,56977,1,1
"2022-1-14 12:39","Electrical Fault",0,4754745,62515,0,0
"2022-1-14 12:7","Other",0,6280250,28878,1,1
"2022-1-14 13:40","Heating",0,2552877,64632,1,0
"2022-1-14 13:43","Other",0,8509720,39506,1,1
"2022-1-14 13:58","Electrical Fault",0,8074637,38019,1,1
"2022-1-14 13:8","Cooking",0,5255338,43314,1,1
"2022-1-14 14:2","Heating",0,6207882,NA,1,0
"2022-1-14 14:28","Other",0,4133444,92758,1,1
"2022-1-14 14:34","Other",0,82565,35990,1,1
"2022-1-14 14:36","Heating",0,9330496,53158,0,1
"2022-1-14 14:5","Heating",0,1857526,56947,1,1
"2022-1-14 14:55","Other",0,5142630,74551,0,0
"2022-1-14 14:57","Heating",0,6679825,93709,0,1
"2022-1-14 15:41","Heating",0,1791712,69459,0,0
"2022-1-14 16:34","Other",0,2507099,52562,0,0
"2022-1-14 16:41","Heating",0,2660839,55485,0,1
"2022-1-14 16:42","Other",0,3407379,55886,1,0
"2022-1-14 16:46","Heating",0,3530741,35633,1,1
"2022-1-14 17:14","Other",0,6769302,66508,1,0
"2022-1-14 17:25","Electrical Fault",0,899720,58030,1,0
"2022-1-14 17:32","Other",0,7591303,61113,0,1
"2022-1-14 17:36","Other",0,6439771,34403,1,1
"2022-1-14 17:41","Heating",0,2688311,51618,1,0
"2022-1-14 17:5","Heating",0,6604597,56638,1,0
"2022-1-14 17:50","Electrical Fault",0,4697382,103106,1,0
"2022-1-14 18:1","Cooking",0,2316023,64221,0,1
"2022-1-14 18:14","Heating",0,8494407,144579,0,0
"2022-1-14 18:15","Heating",0,7970184,82336,1,0
"2022-1-14 18:23","Heating",0,4796939,51758,1,1
"2022-1-14 18:39","Heating",0,3532113,59678,1,0
"2022-1-14 18:8","Heating",0,3597274,102139,1,1
"2022-1-14 19:15","Heating",0,5359246,95717,1,0
"2022-1-14 19:19","Electrical Fault",0,6902323,60922,1,0
"2022-1-14 19:22","Heating",0,3892346,58328,1,1
"2022-1-14 19:27","Heating",0,3159534,103470,1,0
"2022-1-14 19:28","Heating",0,2929082,44050,1,0
"2022-1-14 19:36","Heating",0,2574086,61520,0,0
"2022-1-14 19:42","Other",0,2651555,52957,1,1
"2022-1-14 19:47","Heating",0,207834,51957,1,0
"2022-1-14 1:49","Electrical Fault",0,6292371,71396,0,1
"2022-1-14 1:55","Electrical Fault",0,8668085,38736,1,1
"2022-1-14 20:21","Heating",0,7037216,116914,1,0
"2022-1-14 20:26","Heating",0,4618234,33207,1,1
"2022-1-14 20:3","Other",0,8979986,43693,1,1
"2022-1-14 21:2","Heating",0,8094302,41463,1,1
"2022-1-14 21:23","Heating",0,8145896,74202,1,1
"2022-1-14 21:26","Electrical Fault",0,6741774,41288,1,1
"2022-1-14 21:29","Heating",0,6977571,68990,0,0
"2022-1-14 21:30","Heating",0,648255,55370,1,1
"2022-1-14 21:39","Heating",0,2831773,120092,0,0
"2022-1-14 21:53","Other",2,7798451,40198,1,1
"2022-1-14 22:1","Heating",0,3399151,59979,0,0
"2022-1-14 22:1","Electrical Fault",0,7528618,36611,1,1
"2022-1-14 22:57","Heating",0,718046,60919,0,1
"2022-1-14 23:52","Electrical Fault",0,1397902,98787,1,0
"2022-1-14 23:7","Heating",0,6390913,41774,1,0
"2022-1-14 2:4","Other",0,5101007,55301,0,0
"2022-1-14 3:51","Heating",0,3335213,43105,1,0
"2022-1-14 3:8","Heating",0,1753214,70316,0,0
"2022-1-14 3:9","Other",0,4559531,66478,0,1
"2022-1-14 4:1","Heating",0,3202100,43811,1,1
"2022-1-14 5:23","Heating",0,1500198,52614,1,1
"2022-1-14 5:24","Other",0,423346,51961,1,0
"2022-1-14 5:45","Heating",0,6377840,76142,0,1
"2022-1-14 5:48","Other",0,5313238,52307,1,1
"2022-1-14 6:12","Heating",0,6300187,64576,1,0
"2022-1-14 6:21","Other",0,2424145,53404,1,1
"2022-1-14 6:3","Other",0,65612,44376,1,1
"2022-1-14 6:32","Cooking",0,2361374,50020,1,1
"2022-1-14 6:35","Electrical Fault",0,5837775,61790,0,0
"2022-1-14 6:41","Heating",0,2904714,71084,0,0
"2022-1-14 6:46","Cooking",0,9043487,51607,1,1
"2022-1-14 6:51","Other",0,3352807,52156,1,0
"2022-1-14 7:16","Other",0,6853368,53369,1,1
"2022-1-14 7:17","Other",0,8316771,76463,0,0
"2022-1-14 7:36","Electrical Fault",0,2806123,48519,1,1
"2022-1-14 7:46","Other",0,2320726,79767,1,0
"2022-1-14 7:5","Electrical Fault",0,8050563,106418,1,0
"2022-1-14 8:28","Heating",0,3518833,113264,1,1
"2022-1-14 8:3","Other",0,214276,62524,0,1
"2022-1-14 8:36","Cooking",0,2072037,61378,1,0
"2022-1-14 8:46","Heating",0,8199826,39592,1,0
"2022-1-14 8:53","Heating",0,8285319,45844,1,1
"2022-1-14 9:25","Cooking",0,3665672,63507,1,0
"2022-1-14 9:37","Electrical Fault",0,9426616,83382,1,1
"2022-1-14 9:41","Electrical Fault",0,245312,73853,0,1
"2022-1-14 9:57","Other",0,4974223,45440,1,0
"2022-1-14 9:59","Cooking",0,8698551,49667,1,0
"2022-1-15 10:28","Electrical Fault",0,757788,54440,0,0
"2022-1-15 10:35","Heating",0,3017931,54416,1,1
"2022-1-15 10:38","Heating",0,4954621,62132,1,0
"2022-1-15 10:5","Electrical Fault",0,8597965,39340,1,0
"2022-1-15 11:16","Electrical Fault",0,4758699,38259,1,1
"2022-1-15 11:18","Cooking",0,9587850,50501,1,1
"2022-1-15 11:35","Electrical Fault",0,6409838,34759,1,0
"2022-1-15 11:44","Cooking",0,3028938,47796,1,1
"2022-1-15 11:56","Other",0,1399730,64300,1,1
"2022-1-15 11:56","Other",0,2062767,127554,0,1
"2022-1-15 11:57","Cooking",0,7633313,33706,1,1
"2022-1-15 12:14","Heating",0,2456651,141695,0,0
"2022-1-15 12:38","Other",0,5967012,46410,1,0
"2022-1-15 12:56","Heating",0,1749354,67305,0,1
"2022-1-15 12:58","Heating",0,7945899,38038,1,1
"2022-1-15 13:45","Heating",0,7447901,34903,1,1
"2022-1-15 13:55","Heating",0,305051,65642,1,0
"2022-1-15 14:0","Heating",0,3046472,63243,0,1
"2022-1-15 14:12","Other",0,4219946,97601,0,1
"2022-1-15 14:29","Heating",3,732661,55841,1,0
"2022-1-15 14:3","Heating",0,4437557,44636,1,1
"2022-1-15 14:43","Electrical Fault",0,5676716,37368,1,1
"2022-1-15 14:55","Cooking",0,8805273,95974,1,1
"2022-1-15 14:59","Heating",0,5597135,52818,1,0
"2022-1-15 15:1","Cooking",0,346941,43796,1,1
"2022-1-15 15:1","Heating",0,2742515,48126,1,0
"2022-1-15 15:17","Other",0,1869426,52734,1,1
"2022-1-15 15:45","Electrical Fault",0,5858994,58161,1,0
"2022-1-15 16:13","Other",0,934620,65871,1,0
"2022-1-15 16:13","Cooking",0,8188817,137386,0,0
"2022-1-15 16:17","Heating",0,2213079,56797,1,1
"2022-1-15 16:23","Heating",0,3521601,119917,0,0
"2022-1-15 16:32","Heating",0,6659079,NA,0,1
"2022-1-15 16:34","Heating",0,908877,60010,1,0
"2022-1-15 16:38","Heating",0,4905943,NA,1,1
"2022-1-15 16:41","Other",0,1400794,55414,1,0
"2022-1-15 16:41","Heating",0,9584920,42631,1,0
"2022-1-15 16:53","Heating",1,8307225,52751,1,1
"2022-1-15 16:55","Other",0,5268567,55863,1,0
"2022-1-15 16:58","Cooking",0,3748214,85799,1,0
"2022-1-15 16:58","Other",0,7205931,101115,1,0
"2022-1-15 17:12","Heating",0,7563378,44322,1,1
"2022-1-15 17:14","Electrical Fault",0,291106,38027,1,1
"2022-1-15 17:18","Electrical Fault",0,8694580,49065,1,0
"2022-1-15 17:33","Heating",0,4058858,50318,1,0
"2022-1-15 17:39","Cooking",0,2888690,64643,0,1
"2022-1-15 17:51","Electrical Fault",0,5656756,39270,1,1
"2022-1-15 18:17","Cooking",0,98027,47982,1,1
"2022-1-15 18:2","Cooking",0,2069135,53586,1,1
"2022-1-15 18:27","Other",0,6501805,79987,0,0
"2022-1-15 18:3","Heating",0,5488464,58582,1,0
"2022-1-15 18:34","Other",0,2768711,58968,0,0
"2022-1-15 18:36","Heating",0,5242317,64285,0,0
"2022-1-15 18:39","Heating",0,9808944,55870,1,1
"2022-1-15 18:49","Heating",0,6675925,53477,1,1
"2022-1-15 18:54","Cooking",0,8508396,42473,1,1
"2022-1-15 18:55","Heating",0,43645,51572,1,1
"2022-1-15 18:6","Other",0,2883049,42639,1,1
"2022-1-15 19:23","Heating",0,3779593,55837,1,0
"2022-1-15 19:26","Other",0,9543837,43761,1,1
"2022-1-15 19:34","Heating",0,4281702,114360,1,1
"2022-1-15 19:50","Heating",0,7356137,110476,1,0
"2022-1-15 19:50","Heating",0,7767199,105180,0,1
"2022-1-15 19:54","Heating",0,9489383,112088,0,0
"2022-1-15 1:20","Heating",0,1856962,58895,0,0
"2022-1-15 1:42","Heating",0,1894451,76765,0,0
"2022-1-15 1:8","Cooking",0,3584813,54381,1,1
"2022-1-15 20:1","Heating",0,288200,42774,1,0
"2022-1-15 20:16","Other",0,1674076,108901,0,1
"2022-1-15 20:20","Other",0,510948,64146,0,0
"2022-1-15 20:25","Other",0,5076940,54813,1,0
"2022-1-15 20:25","Other",0,8438121,63049,0,0
"2022-1-15 20:27","Heating",0,9833754,37540,1,1
"2022-1-15 20:34","Heating",0,7946591,37695,1,1
"2022-1-15 20:41","Heating",3,1929866,53773,1,0
"2022-1-15 20:42","Heating",0,5107068,51940,1,1
"2022-1-15 20:5","Heating",0,688,51290,1,0
"2022-1-15 21:22","Heating",0,8413665,44371,1,1
"2022-1-15 21:25","Heating",0,9767445,29523,1,1
"2022-1-15 21:8","Heating",0,8832165,53989,1,1
"2022-1-15 22:15","Cooking",0,5519944,45049,1,0
"2022-1-15 23:28","Electrical Fault",0,9177908,46955,1,0
"2022-1-15 23:54","Electrical Fault",0,1920129,69914,0,1
"2022-1-15 2:55","Electrical Fault",0,4105002,54866,1,0
"2022-1-15 4:45","Electrical Fault",0,998556,50489,1,1
"2022-1-15 5:18","Heating",0,1637140,60775,1,0
"2022-1-15 5:23","Heating",0,1053559,42972,1,0
"2022-1-15 5:46","Other",0,5500984,130509,0,0
"2022-1-15 6:36","Cooking",0,1870222,40288,1,1
"2022-1-15 6:49","Heating",0,4925054,104829,0,1
"2022-1-15 6:53","Cooking",0,4094283,92029,1,0
"2022-1-15 6:58","Other",0,4761630,40386,1,1
"2022-1-15 6:8","Electrical Fault",0,1518993,35773,1,1
"2022-1-15 7:17","Heating",0,389282,55209,1,1
"2022-1-15 7:19","Heating",0,9414949,38000,1,1
"2022-1-15 7:41","Heating",0,3129528,53701,1,1
"2022-1-15 7:47","Heating",0,603861,39120,1,1
"2022-1-15 8:23","Electrical Fault",0,4043718,84318,1,0
"2022-1-15 8:29","Other",0,1564925,35732,1,0
"2022-1-15 8:42","Heating",0,900925,66844,0,1
"2022-1-15 8:47","Heating",0,8107482,64923,0,1
"2022-1-15 9:0","Cooking",0,584128,106337,1,0
"2022-1-15 9:11","Electrical Fault",0,533869,103767,0,0
"2022-1-15 9:18","Heating",0,1853212,50175,1,0
"2022-1-15 9:27","Heating",0,8274738,71900,0,1
"2022-1-15 9:31","Heating",0,1263221,57098,0,0
"2022-1-15 9:50","Heating",3,5288978,89143,1,1
"2022-1-15 9:57","Cooking",0,5791282,76832,1,1
"2022-1-15 9:8","Other",0,4769628,74168,0,0
"2022-1-16 0:19","Heating",0,9682454,89482,1,0
"2022-1-16 0:29","Heating",0,471557,55116,1,1
"2022-1-16 0:48","Other",0,4485997,45949,1,1
"2022-1-16 0:53","Heating",2,8759252,113914,0,1
"2022-1-16 0:54","Electrical Fault",0,8578863,44302,1,1
"2022-1-16 10:13","Heating",0,2829266,67706,1,1
"2022-1-16 10:13","Cooking",0,4213602,69817,0,0
"2022-1-16 10:18","Other",0,503082,68422,1,0
"2022-1-16 10:27","Cooking",0,8867104,42128,1,1
"2022-1-16 10:33","Cooking",0,961109,45890,1,1
"2022-1-16 10:43","Cooking",0,6032642,43303,1,1
"2022-1-16 10:5","Heating",0,1439916,32773,1,1
"2022-1-16 11:10","Other",0,791527,48485,1,1
"2022-1-16 11:17","Heating",0,8522213,36972,1,1
"2022-1-16 11:25","Cooking",0,8057843,52854,1,1
"2022-1-16 11:39","Cooking",0,4385691,99730,1,1
"2022-1-16 11:44","Other",0,1865372,55854,1,1
"2022-1-16 11:49","Other",0,2515844,63369,1,0
"2022-1-16 11:6","Electrical Fault",0,4206520,95799,0,1
"2022-1-16 11:7","Heating",0,5187816,33916,1,1
"2022-1-16 12:0","Cooking",0,9177732,60803,0,1
"2022-1-16 12:1","Electrical Fault",0,1842729,38409,1,1
"2022-1-16 12:29","Heating",0,6303218,95250,1,1
"2022-1-16 12:33","Heating",0,5174975,42659,1,0
"2022-1-16 12:42","Heating",0,5094905,109170,1,0
"2022-1-16 12:45","Other",0,3264980,40089,1,1
"2022-1-16 12:46","Heating",0,3254943,52723,1,0
"2022-1-16 12:7","Heating",0,9200801,57692,1,0
"2022-1-16 12:8","Other",0,9047353,41849,1,0
"2022-1-16 12:9","Other",0,9409647,46903,1,1
"2022-1-16 13:32","Electrical Fault",0,9091989,90905,1,1
"2022-1-16 13:55","Heating",0,907198,93372,1,0
"2022-1-16 14:1","Cooking",0,1020123,57392,1,1
"2022-1-16 14:18","Heating",0,2164231,62045,1,0
"2022-1-16 14:53","Heating",0,2220254,48824,1,1
"2022-1-16 14:57","Other",0,8912487,62050,0,1
"2022-1-16 15:6","Heating",0,1300060,52027,1,1
"2022-1-16 16:27","Cooking",3,329580,47616,1,0
"2022-1-16 16:32","Heating",0,4237560,46757,1,1
"2022-1-16 17:22","Cooking",0,6768199,66359,0,0
"2022-1-16 18:34","Cooking",0,3696213,55826,1,0
"2022-1-16 18:56","Heating",0,6833474,113952,0,1
"2022-1-16 18:9","Heating",0,603919,45636,1,1
"2022-1-16 19:39","Heating",0,23090,54451,1,1
"2022-1-16 19:40","Cooking",0,8436352,95580,0,1
"2022-1-16 19:58","Heating",0,2886836,63038,1,0
"2022-1-16 19:7","Heating",0,7425469,65279,1,0
"2022-1-16 19:7","Heating",0,7546539,115762,0,0
"2022-1-16 1:17","Electrical Fault",0,5984484,65127,1,0
"2022-1-16 20:17","Heating",0,8524241,82297,1,1
"2022-1-16 20:22","Heating",0,9817069,34854,1,1
"2022-1-16 20:49","Heating",0,4377119,62448,0,1
"2022-1-16 20:5","Electrical Fault",0,3354054,45415,1,1
"2022-1-16 20:53","Heating",1,879725,59173,0,1
"2022-1-16 20:6","Other",0,9096530,117301,0,1
"2022-1-16 21:12","Heating",0,7925575,43766,1,1
"2022-1-16 21:44","Heating",0,9332193,33003,1,1
"2022-1-16 21:48","Heating",0,7360798,39513,1,1
"2022-1-16 21:54","Electrical Fault",0,4841592,47969,1,0
"2022-1-16 22:14","Other",0,2856114,52149,1,1
"2022-1-16 22:34","Heating",0,5807328,54170,1,0
"2022-1-16 22:52","Heating",1,455932,56574,1,0
"2022-1-16 22:59","Heating",0,8526581,70491,1,1
"2022-1-16 23:17","Heating",0,8732560,116181,0,1
"2022-1-16 23:48","Electrical Fault",0,2664789,77368,0,1
"2022-1-16 2:39","Heating",0,1794811,92017,1,0
"2022-1-16 4:12","Heating",0,4821415,44183,1,0
"2022-1-16 4:27","Cooking",0,5600023,65666,0,1
"2022-1-16 5:11","Heating",0,3515576,53420,1,1
"2022-1-16 5:13","Heating",0,6779359,72304,0,0
"2022-1-16 5:41","Other",0,7060324,61956,1,0
"2022-1-16 5:47","Heating",0,3773248,38186,1,0
"2022-1-16 5:48","Other",0,9319291,36447,1,1
"2022-1-16 6:14","Heating",0,2667082,59806,1,0
"2022-1-16 6:2","Other",0,1453106,58308,1,0
"2022-1-16 6:47","Other",0,8183422,NA,1,0
"2022-1-16 6:5","Other",0,8043344,33653,1,1
"2022-1-16 6:53","Cooking",0,5127030,49030,0,1
"2022-1-16 6:6","Electrical Fault",0,522505,47469,1,0
"2022-1-16 7:10","Other",0,8214199,97906,1,1
"2022-1-16 7:31","Cooking",0,6155524,67466,1,0
"2022-1-16 7:35","Cooking",0,4820215,41600,1,0
"2022-1-16 8:24","Heating",0,7270444,55160,0,1
"2022-1-16 8:27","Other",1,5108943,36118,1,1
"2022-1-16 8:40","Heating",0,4518800,38695,1,1
"2022-1-16 8:58","Other",0,4741134,42766,1,1
"2022-1-16 9:2","Heating",2,6412527,103940,0,0
"2022-1-16 9:22","Cooking",0,7813032,62344,1,0
"2022-1-16 9:33","Other",0,1364371,56424,1,0
"2022-1-16 9:33","Heating",0,1536187,59027,1,1
"2022-1-16 9:43","Other",0,9752653,52704,1,1
"2022-1-16 9:47","Heating",0,9774865,37840,1,1
"2022-1-16 9:53","Heating",0,4043765,99117,1,0
"2022-1-17 0:17","Electrical Fault",0,883453,48554,1,1
"2022-1-17 0:40","Heating",0,2875734,47752,1,0
"2022-1-17 10:3","Cooking",0,3537669,49063,1,1
"2022-1-17 10:53","Heating",0,1617283,52776,1,1
"2022-1-17 10:7","Cooking",0,9696550,38558,1,1
"2022-1-17 10:9","Cooking",0,2119749,45926,1,1
"2022-1-17 11:10","Heating",0,8460199,111949,1,1
"2022-1-17 11:29","Heating",0,3068223,59045,1,0
"2022-1-17 11:33","Cooking",0,7548777,70279,0,1
"2022-1-17 11:51","Cooking",0,6084036,74719,0,0
"2022-1-17 12:39","Cooking",0,4054673,66661,1,0
"2022-1-17 12:44","Heating",0,7934561,104012,0,1
"2022-1-17 13:28","Other",0,8741867,37985,1,1
"2022-1-17 13:47","Heating",0,6047304,59871,1,0
"2022-1-17 13:5","Cooking",0,9100224,38949,1,1
"2022-1-17 14:30","Cooking",0,1347786,41905,1,0
"2022-1-17 14:33","Heating",0,1359137,38588,1,1
"2022-1-17 14:53","Heating",0,9817715,56563,1,1
"2022-1-17 14:9","Other",0,4885949,38900,1,1
"2022-1-17 15:0","Heating",0,7839055,55628,1,1
"2022-1-17 15:22","Other",0,6809607,50884,1,1
"2022-1-17 15:25","Electrical Fault",0,3374531,119313,0,0
"2022-1-17 15:43","Heating",0,3082514,62984,0,1
"2022-1-17 15:44","Other",0,7277498,31294,1,1
"2022-1-17 15:46","Heating",0,797284,62028,1,0
"2022-1-17 15:54","Cooking",0,8241294,34326,1,1
"2022-1-17 16:10","Other",0,7545116,133473,0,0
"2022-1-17 16:16","Heating",0,2643971,46058,1,1
"2022-1-17 16:20","Heating",0,3609434,40946,1,1
"2022-1-17 16:28","Heating",0,1304485,41716,1,0
"2022-1-17 16:31","Heating",0,8829298,37787,1,0
"2022-1-17 16:36","Other",0,8145888,32021,1,1
"2022-1-17 16:47","Other",0,2618110,68430,1,0
"2022-1-17 17:18","Heating",0,3180883,41975,1,1
"2022-1-17 17:24","Cooking",0,2058908,45376,0,1
"2022-1-17 17:28","Other",0,3451677,50967,1,0
"2022-1-17 17:48","Heating",0,523876,68074,0,1
"2022-1-17 17:7","Heating",1,5569569,69579,0,0
"2022-1-17 18:18","Other",0,1390864,40846,1,1
"2022-1-17 18:26","Electrical Fault",0,4646410,57844,0,1
"2022-1-17 18:32","Electrical Fault",0,8354060,60198,1,0
"2022-1-17 18:33","Heating",0,1822357,44614,1,1
"2022-1-17 18:34","Cooking",0,1235702,109657,0,0
"2022-1-17 18:5","Electrical Fault",0,4206448,49776,1,0
"2022-1-17 18:57","Heating",0,8271998,36932,1,1
"2022-1-17 18:59","Heating",0,2487447,56372,1,1
"2022-1-17 19:14","Cooking",0,1401302,57821,1,1
"2022-1-17 19:26","Heating",0,6751461,97749,1,1
"2022-1-17 19:32","Heating",0,7284688,60908,1,1
"2022-1-17 19:7","Heating",0,8057014,81920,1,1
"2022-1-17 1:20","Cooking",0,571824,58774,1,0
"2022-1-17 1:48","Electrical Fault",0,4043596,62168,0,1
"2022-1-17 20:16","Heating",0,5341300,40345,1,1
"2022-1-17 20:28","Other",0,4878568,33102,1,1
"2022-1-17 20:43","Heating",0,6279071,65126,1,0
"2022-1-17 20:44","Heating",0,2132101,57628,1,0
"2022-1-17 20:5","Heating",0,1509593,38011,1,1
"2022-1-17 20:56","Heating",0,5305641,138696,1,0
"2022-1-17 21:12","Other",0,3402401,52036,1,0
"2022-1-17 21:19","Heating",0,8744580,85252,0,1
"2022-1-17 21:2","Heating",0,6036101,58685,1,1
"2022-1-17 21:23","Heating",0,5650869,113695,1,0
"2022-1-17 21:24","Other",0,4432743,110512,1,0
"2022-1-17 21:25","Heating",0,3539438,34912,1,1
"2022-1-17 21:25","Cooking",0,4724279,41523,1,0
"2022-1-17 21:46","Heating",0,502798,69060,1,0
"2022-1-17 21:6","Heating",0,9611754,78245,1,1
"2022-1-17 22:20","Electrical Fault",0,1040701,64966,0,0
"2022-1-17 22:33","Heating",0,9705051,108884,1,0
"2022-1-17 22:5","Heating",2,5999317,33485,1,1
"2022-1-17 23:37","Heating",1,9682648,147220,0,0
"2022-1-17 2:24","Electrical Fault",0,2205931,69094,0,0
"2022-1-17 4:4","Heating",0,6066375,77219,0,1
"2022-1-17 5:33","Cooking",1,731523,59847,0,0
"2022-1-17 5:41","Electrical Fault",0,2264959,109121,1,0
"2022-1-17 5:43","Heating",0,5947471,82234,1,1
"2022-1-17 6:41","Other",0,3420804,60738,0,0
"2022-1-17 6:42","Heating",0,9678665,35961,1,1
"2022-1-17 6:46","Other",0,1360251,65038,0,1
"2022-1-17 6:50","Electrical Fault",0,3420248,53226,1,0
"2022-1-17 7:27","Heating",0,6663016,34893,1,1
"2022-1-17 7:45","Other",0,8553115,47285,0,1
"2022-1-17 7:6","Heating",0,2069644,115195,1,0
"2022-1-17 8:12","Cooking",0,8332623,34509,1,1
"2022-1-17 8:17","Cooking",0,5023224,57724,1,0
"2022-1-17 8:18","Cooking",0,8642131,40807,1,1
"2022-1-17 8:50","Other",0,862216,57215,1,1
"2022-1-17 8:50","Electrical Fault",0,6107052,53902,1,1
